;ticker;Tax Effect Of Unusual Items;Tax Rate For Calcs;Normalized EBITDA;Net Income From Continuing Operation Net Minority Interest;Net Interest Income;EBIT;Interest Expense;Normalized Income;Diluted NI Availto Com Stockholders;Net Income Common Stockholders;Net Income Including Noncontrolling Interests;Net Income Continuous Operations;Tax Provision;Pretax Income;Selling General And Administration;Total Revenue;Operating Revenue;cluster
64;MRVE3.SA;0.5829741002183472;1.3778919274817365;-0.5459592290934298;-0.5308459575647908;-0.16182316804031668;-0.4933487180974948;-0.28057484829670565;-0.5565249736848474;-0.5345204810574242;-0.5345231858736492;-0.5428619953426419;-0.5336949957944443;-0.3022548464824824;-0.4883237944849322;-0.4107974977251443;-0.5361942776902597;-0.5443461466449661;3
65;MULT3.SA;0.07156080617715281;-1.2381406063978848;-0.43578187116163847;-0.4094177434179843;-0.17141052543056753;-0.40368641852759635;-0.27670842884375857;-0.4042353282008364;-0.41020268942597726;-0.41020529313236775;-0.42924636920046577;-0.42181465553230496;-0.3716951402797289;-0.4205518578788822;-0.4540175284556216;-0.6292772442923996;-0.6368421577696194;3
66;PCAR3.SA;-0.08785014541339622;0.9447305777349734;-0.38087786663701634;-0.6341188246667976;-0.2073236802689066;-0.5326466026154494;-0.2438029964441324;-0.6144377194716446;-0.5306161009276701;-0.5306188025683944;-0.5248888663087838;-0.620360206475635;-0.5568659977297999;-0.62021001652638;-0.11097351500872658;-0.33045202745526914;-0.31388634598131593;3
67;PETR3.SA;-3.5321521559652287;0.6896184551976899;5.725486405476306;4.070689509624122;-0.3379333733069784;5.555364320326972;-0.1735446596029824;4.366412406881747;4.176515841218496;4.176516967970518;4.020982741738746;3.9604447579158464;5.680791413747803;4.492204669304249;0.24236399637348843;1.7322422774792534;1.7097862741593604;2
68;PETR4.SA;-3.5321521559652287;0.6896184551976899;5.725486405476306;4.070689509624122;-0.3379333733069784;5.555364320326972;-0.1735446596029824;4.366412406881747;4.176515841218496;4.176516967970518;4.020982741738746;3.9604447579158464;5.680791413747803;4.492204669304249;0.24236399637348843;1.7322422774792534;1.7097862741593604;2
69;RECV3.SA;0.10058961537855468;-0.7640388518342258;-0.41124680743447223;-0.36141800225413706;-0.15233329664775613;-0.38015714848752863;-0.2864721267379946;-0.36477979586492604;-0.36106071807855883;-0.36106328181692443;-0.38175790827647227;-0.3750515002595162;-0.3304470734048754;-0.3741354394892076;-0.47313287188660635;-0.6065943251850417;-0.614302270885035;3
70;PRIO3.SA;0.10264384233449403;-1.2794765706816105;-0.15141322473503788;-0.07731003140746459;-0.17737783993697448;-0.09714218393491225;-0.27576109940085647;-0.09384796157210801;-0.07019194619784579;-0.07019427336755125;-0.10057882550335234;-0.09816695080602338;-0.30743647689605774;-0.1562499936099759;-0.4734155191657339;-0.5413842870623511;-0.5495034292514593;3
71;PETZ3.SA;0.07140623686033014;0.4443715857631444;-0.5169187377504527;-0.4992185795372657;-0.1548214113001314;-0.5125688691153124;-0.2859853368327381;-0.4932500337169378;-0.5021404792670555;-0.5021431577480586;-0.5181378901918243;-0.5093485093922228;-0.38381337601491605;-0.49068068850548596;-0.355054385496048;-0.6093163894378725;-0.617007170552533;3
72;PSSA3.SA;-0.05529382224216709;-0.8214187080925729;-0.5551439255520331;-0.36373516909125303;-0.1682345555030531;-0.3557716883183662;-0.278033054679957;-0.3209779110844018;-0.36343302558596907;-0.36343559125377384;-0.3818940655342992;-0.375185577946293;-0.33468023512589035;-0.3753277769040831;-0.3028347608402496;-0.10753895833743946;-0.11839380933958352;3
73;QUAL3.SA;-0.0310734185682411;0.6533298297107137;-0.4754288864765703;-0.4939419767979574;-0.16548730852670693;-0.48797744777298896;-0.2804646879973328;-0.47846383921660884;-0.4967383113732398;-0.49674098546056533;-0.5118447289417815;-0.5031514655005821;-0.37606157289759845;-0.4839412319977771;-0.45508254158497596;-0.6263165378989076;-0.6339001207728853;3
74;RADL3.SA;0.07422219382904106;-0.6046521202697812;-0.3006307680486692;-0.38107081087011874;-0.19297775395410732;-0.37285811157138204;-0.27946945514294813;-0.3767615295117993;-0.381181196532936;-0.3811837766356387;-0.3988762516917111;-0.39190839002945355;-0.3279004403975884;-0.38638425929201525;0.3162181279460543;-0.1043343160557117;-0.11520937464694866;3
75;RDOR3.SA;-0.25845137964896225;-1.4108181360478145;0.15925243337763725;-0.3562229951762091;-0.19384637573739455;-0.03167180743594322;-0.17230959384451555;-0.07627520867245234;-0.3557420875446622;-0.3557446469572926;-0.3682873674353671;-0.36178669906982813;-0.36965406752246643;-0.37407353862576137;-0.45594775820580347;-0.22137304968202814;-0.23151009434560776;3
76;RAIL3.SA;-0.4802517135641762;0.3739620006674204;-0.029682222519870224;-0.4411956923060964;-0.3304402817524674;-0.1529501645749521;-0.19035545819038724;-0.3746602829437189;-0.44273684515004036;-0.4427394753170288;-0.4608268146677601;-0.452912763288094;-0.32251347140108766;-0.4316979287152659;-0.4289439758346323;-0.4744321824878237;-0.4829735061559262;3
77;SBSP3.SA;0.803034896521403;0.34943731372396597;0.042350750643996536;-0.1155219169027327;-0.2339077348213732;0.0560757922418079;-0.24699722399705176;-0.1951051288880178;-0.10931314428367289;-0.10931550327133309;-0.13839678211531065;-0.13540730230899384;0.024558348180052397;-0.09929653802984267;-0.25398337800652726;-0.23930870921443984;-0.2218258932164841;3
78;SANB11.SA;-0.34137519885386686;0.3288682214488106;-0.5551439255520331;1.2797046639971463;3.0505248578898376;-0.5320039780502044;2.086897692561572;1.3174567196695137;0.37877543700837907;0.37877347499169983;1.2489242342445377;1.2307247398532835;1.503491927465496;1.3272179028352653;1.5703814986300138;0.16930677257004093;0.1567062088547489;0
79;STBP3.SA;0.09739861889672442;0.2703254203579835;-0.47924243280630346;-0.4518781013281545;-0.14949657529922047;-0.45493947624917985;-0.28486130872550275;-0.4493899692423353;-0.45367345908492485;-0.4536760981468527;-0.47128544813886075;-0.4632116588815529;-0.33775524378130467;-0.44350551841763525;-0.45215707973856567;-0.6266932024763311;-0.6342744102075198;3
